business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,score,date,type,year,month,MA,formatted_name,formatted_address
93240,STARBUCKS COFFEE,201 MISSION ST.,San Francisco,CA,94105,,,14159181743,94.0,2018-01-19,routine,2018.0,1.0,97.0,STARBUCKS COFFEE,201 MISSION
84715,STARBUCKS COFFEE,1 MARKET ST ,San Francisco,CA,94105,,,14154471575,100.0,2018-01-24,routine,2018.0,1.0,97.0,STARBUCKS COFFEE,1 MARKET
4548,STARBUCKS COFFEE,2801 JONES ST #111,San Francisco,CA,94133,37.807047999999995,-122.417704,14152410256,96.0,2018-02-13,routine,2018.0,2.0,98.0,STARBUCKS COFFEE,2801 JONES
1413,STARBUCKS COFFEE,5455 GEARY BLVD ,San Francisco,CA,94121,37.780305,-122.477825,14153868813,100.0,2018-02-20,routine,2018.0,2.0,98.0,STARBUCKS COFFEE,5455 GEARY
70416,STARBUCKS COFFEE,100 01ST ST ,San Francisco,CA,94105,,,,96.0,2018-02-22,routine,2018.0,2.0,98.0,STARBUCKS COFFEE,100 01ST
19403,STARBUCKS COFFEE,499 BAY ST ,San Francisco,CA,94133,37.805493,-122.41440700000001,14154091847,94.0,2018-03-02,routine,2018.0,3.0,95.0,STARBUCKS COFFEE,499 BAY
11289,STARBUCKS COFFEE,280 KING STREET,San Francisco,CA,94107,37.776804999999996,-122.39378899999998,14152410252,90.0,2018-03-07,routine,2018.0,3.0,92.0,STARBUCKS COFFEE,280 KING
2810,STARBUCKS COFFEE,222 MASON ST ,San Francisco,CA,94102,37.785647999999995,-122.409497,14152410254,94.0,2018-03-08,routine,2018.0,3.0,92.0,STARBUCKS COFFEE,222 MASON
2818,STARBUCKS COFFEE,36 02ND ST ,San Francisco,CA,94105,37.788727,-122.400798,14152410256,96.0,2018-03-08,routine,2018.0,3.0,95.0,STARBUCKS COFFEE,36 02ND
2768,STARBUCKS COFFEE,442 GEARY ST ,San Francisco,CA,94102,37.787131,-122.41058500000001,14159229086,100.0,2018-03-21,routine,2018.0,3.0,98.0,STARBUCKS COFFEE,442 GEARY
9155,STARBUCKS COFFEE,350 RHODE ISLAND,San Francisco,CA,94103,37.765427,-122.40264499999999,14152410256,98.0,2018-03-28,routine,2018.0,3.0,99.0,STARBUCKS COFFEE,350 RHODE
1116,STARBUCKS COFFEE,1899 UNION ST ,San Francisco,CA,94123,37.797713,-122.43033600000001,14159214049,94.0,2018-03-30,routine,2018.0,3.0,96.0,STARBUCKS COFFEE,1899 UNION
2799,STARBUCKS COFFEE,780 MARKET ST ,San Francisco,CA,94102,37.786124,-122.40541999999999,14152410256,96.0,2018-04-03,routine,2018.0,4.0,95.0,STARBUCKS COFFEE,780 MARKET
2592,STARBUCKS COFFEE,201 POWELL ST ,San Francisco,CA,94102,37.786804,-122.40813500000002,14152410256,98.0,2018-04-12,routine,2018.0,4.0,97.0,STARBUCKS COFFEE,201 POWELL
6636,STARBUCKS COFFEE,1390 MARKET ST ,San Francisco,CA,94102,37.777053,-122.41693899999999,14152410256,88.0,2018-04-17,routine,2018.0,4.0,93.0,STARBUCKS COFFEE,1390 MARKET
2805,STARBUCKS COFFEE,390 STOCKTON ST,San Francisco,CA,94108,37.789266999999995,-122.40687700000001,14152410256,98.0,2018-04-18,routine,2018.0,4.0,93.0,STARBUCKS COFFEE,390 STOCKTON
66,STARBUCKS COFFEE,1800 IRVING ST ,San Francisco,CA,94122,37.763578,-122.477461,14152427970,98.0,2018-04-20,routine,2018.0,4.0,98.0,STARBUCKS COFFEE,1800 IRVING
1939,STARBUCKS COFFEE,74 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.787838,-122.400998,14152840651,98.0,2018-05-03,routine,2018.0,5.0,98.0,STARBUCKS COFFEE,74 NEW
95496,STARBUCKS COFFEE,66 KEARNY ST ,San Francisco,CA,,,,,92.0,2018-05-10,routine,2018.0,5.0,95.0,STARBUCKS COFFEE,66 KEARNY
5011,STARBUCKS COFFEE,1231 MARKET ST ,San Francisco,CA,94103,37.778357,-122.415182,14155221438,96.0,2018-05-15,routine,2018.0,5.0,94.0,STARBUCKS COFFEE,1231 MARKET
84716,STARBUCKS COFFEE,1375 03RD ST ,San Francisco,CA,94158,,,14154471575,93.0,2018-05-16,routine,2018.0,5.0,94.5,STARBUCKS COFFEE,1375 03RD
1359,STARBUCKS COFFEE,1750 DIVISADERO ST ,San Francisco,CA,94115,37.785907,-122.439957,14153463713,96.0,2018-05-22,routine,2018.0,5.0,94.5,STARBUCKS COFFEE,1750 DIVISADERO
1615,STARBUCKS COFFEE,27 DRUMM ST ,San Francisco,CA,94111,37.794184,-122.396524,14152410256,98.0,2018-05-24,routine,2018.0,5.0,97.0,STARBUCKS COFFEE,27 DRUMM
2472,STARBUCKS COFFEE,1501 FILLMORE ST ,San Francisco,CA,94115,37.783505,-122.43278400000001,14152410256,98.0,2018-05-24,routine,2018.0,5.0,98.0,STARBUCKS COFFEE,1501 FILLMORE
1652,STARBUCKS COFFEE,201 03RD ST ,San Francisco,CA,94105,37.785037,-122.40043200000001,14152410256,78.0,2018-06-15,routine,2018.0,6.0,88.0,STARBUCKS COFFEE,201 03RD
1368,STARBUCKS COFFEE,701 BATTERY ST ,San Francisco,CA,94111,37.797754,-122.400925,14152410256,98.0,2018-06-18,routine,2018.0,6.0,88.0,STARBUCKS COFFEE,701 BATTERY
19418,STARBUCKS COFFEE,675 TOWNSEND ST ,San Francisco,CA,94103,37.770517,-122.403221,14156064908,96.0,2018-06-26,routine,2018.0,6.0,97.0,STARBUCKS COFFEE,675 TOWNSEND
96052,STARBUCKS COFFEE,49 JEFFERSON ST P,San Francisco,CA,94133,,,14153188705,100.0,2018-06-29,routine,2018.0,6.0,98.0,STARBUCKS COFFEE,49 JEFFERSON
4636,STARBUCKS COFFEE,3251 20TH AVE ,San Francisco,CA,94132,37.728497,-122.47563899999999,14156654956,94.0,2018-07-03,routine,2018.0,7.0,97.0,STARBUCKS COFFEE,3251 20TH
88792,STARBUCKS COFFEE,3801 03RD ST ,San Francisco,CA,94124,,,14153625460,92.0,2018-07-09,routine,2018.0,7.0,93.0,STARBUCKS COFFEE,3801 03RD
4480,STARBUCKS COFFEE,3995 24TH ST ,San Francisco,CA,94114,37.751413,-122.431629,14158261118,98.0,2018-07-11,routine,2018.0,7.0,95.0,STARBUCKS COFFEE,3995 24TH
89633,STARBUCKS COFFEE,2675 GEARY BLVD E104,San Francisco,CA,94118,,,14153184994,96.0,2018-07-12,routine,2018.0,7.0,97.0,STARBUCKS COFFEE,2675 GEARY
1444,STARBUCKS COFFEE,1560 VAN NESS AVE ,San Francisco,CA,94111,37.790085999999995,-122.42216699999999,,100.0,2018-07-18,routine,2018.0,7.0,98.0,STARBUCKS COFFEE,1560 VAN
1486,STARBUCKS COFFEE,675 PORTOLA DR ,San Francisco,CA,94127,37.744735999999996,-122.452666,14156829477,100.0,2018-07-18,routine,2018.0,7.0,100.0,STARBUCKS COFFEE,675 PORTOLA
19416,STARBUCKS COFFEE,865 MARKET ST C26,San Francisco,CA,94103,37.784317,-122.40756299999998,14156064908,96.0,2018-07-18,routine,2018.0,7.0,98.0,STARBUCKS COFFEE,865 MARKET
88202,STARCO MART,1070 HOWARD ST ,San Francisco,CA,94103,,,14155536638,96.0,2018-03-14,routine,2018.0,3.0,94.0,STARCO MART,1070 HOWARD
68152,STATE BIRD PROVISIONS,1529 FILLMORE ST ,San Francisco,CA,94115,37.783704,-122.432824,,93.0,2018-03-05,routine,2018.0,3.0,92.5,STATE BIRD,1529 FILLMORE
3607,STATION CAFE,1 ZOO RD ,San Francisco,CA,94132,37.73017,-122.50253500000001,14154559537,96.0,2018-07-17,routine,2018.0,7.0,96.0,STATION CAFE,1 ZOO
85694,STEAP TEA  BAR,827 SACRAMENTO ST ,San Francisco,CA,94108,,,14158587166,96.0,2017-10-02,routine,2017.0,10.0,96.0,STEAP TEA,827 SACRAMENTO
90840,STEEP CREAMERY & TEA,"270 BRANNAN ST., SUITE 100",San Francisco,CA,94107,,,14158288785,89.0,2017-10-10,routine,2017.0,10.0,89.0,STEEP CREAMERY,270 BRANNAN
33386,STELLA PASTRY,446 COLUMBUS AVE ,San Francisco,CA,94133,37.799065,-122.408355,14159862914,92.0,2018-02-28,routine,2018.0,2.0,91.0,STELLA PASTRY,446 COLUMBUS
90288,STELLAS CUISINE,2801 JENNINGS ST.,San Francisco,CA,94124,,,14154247573,90.0,2017-04-01,routine,2017.0,4.0,90.0,STELLAS CUISINE,2801 JENNINGS
80487,STEM KITCHEN AND GARDEN,499 ILLINOIS ST ,San Francisco,CA,94107,,,14157988000,96.0,2017-01-09,routine,2017.0,1.0,96.0,STEM KITCHEN,499 ILLINOIS
91878,STEVE AND KATE'S CAMP,4235 19TH ST ,San Francisco,CA,94114,,,14156348298,90.0,2017-06-08,routine,2017.0,6.0,90.0,STEVE AND,4235 19TH
5789,STEVENSON ELEMENTARY SCHOOL,2051 34TH AVE ,San Francisco,CA,94116,37.748853000000004,-122.492255,14157592837,100.0,2018-03-22,routine,2018.0,3.0,100.0,STEVENSON ELEMENTARY,2051 34TH
4700,STEWART'S MARKET,2498 SUTTER ST ,San Francisco,CA,94115,37.785092999999996,-122.441498,14154741455,92.0,2017-03-09,routine,2017.0,3.0,94.0,STEWART'S MARKET,2498 SUTTER
70920,STOCK IN TRADE,2036 LOMBARD ST ,San Francisco,CA,94123,,,14159326715,86.0,2018-01-09,routine,2018.0,1.0,88.0,STOCK IN,2036 LOMBARD
7525,STONE HOUSE CALIF OLIVE OIL,1 FERRY BUILDING  #28,San Francisco,CA,94111,37.786766,-122.461545,14157650405,100.0,2018-03-01,routine,2018.0,3.0,99.0,STONE HOUSE,1 FERRY
88128,STONER'S SANDWICHES OF SAN FRANCISCO,752 VAN NESS AVE ,San Francisco,CA,,,,,94.0,2018-05-04,routine,2018.0,5.0,94.0,STONER'S SANDWICHES,752 VAN
76526,STONES THROW,1896 HYDE ST ,San Francisco,CA,94109,,,14157347147,88.0,2018-02-27,routine,2018.0,2.0,91.0,STONES THROW,1896 HYDE
5997,STONESTOWN FAMILY YMCA (SR. ANNEX),3150 20TH AVE ,San Francisco,CA,94132,37.730576,-122.47588,14152427715,98.0,2018-01-02,routine,2018.0,1.0,99.0,STONESTOWN FAMILY,3150 20TH
96723,STONESTOWN GALLERIA,3251 20TH AVE ,San Francisco,CA,94132,,,,100.0,2018-07-11,routine,2018.0,7.0,100.0,STONESTOWN GALLERIA,3251 20TH
92477,STOP & SAVE MARKET,784 O'FARRELL ST ,San Francisco,CA,94109,,,14157129080,94.0,2017-10-25,routine,2017.0,10.0,94.0,STOP &,784 O'FARRELL
4881,STOP N SHOP,3000 MISSION ST ,San Francisco,CA,94110,37.748924,-122.418144,14155500905,90.0,2016-10-21,routine,2016.0,10.0,90.0,STOP N,3000 MISSION
6912,"STORE ON THE CORNER, THE",121 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.787113,-122.400052,14157813348,86.0,2016-08-11,routine,2016.0,8.0,86.0,STORE ON,121 NEW
67584,STOW LAKE BOATHOUSE COMPANY, GOLDEN GATE PARK  ,San Francisco,CA,94132,37.721453000000004,-122.48629,14153887059,100.0,2018-04-13,routine,2018.0,4.0,95.0,STOW LAKE,GOLDEN GATE
69737,STREAT CERVEZAS,428 11TH ST ,San Francisco,CA,94103,,,14158990933,92.0,2017-07-26,routine,2017.0,7.0,93.0,STREAT CERVEZAS,428 11TH
2070,STREET RESTAURANT,2141 POLK ST ,San Francisco,CA,94109,37.796327000000005,-122.42191100000001,14157751055,86.0,2018-02-16,routine,2018.0,2.0,83.0,STREET RESTAURANT,2141 POLK
79052,STREET TACO,1607 HAIGHT ST ,San Francisco,CA,94117,,,,79.0,2017-02-23,routine,2017.0,2.0,84.5,STREET TACO,1607 HAIGHT
89071,STREET TACO,83 9TH ST.,San Francisco,CA,94103,,,14158729906,86.0,2018-04-18,routine,2018.0,4.0,85.0,STREET TACO,83 9TH
5940,STS. PETER & PAUL SCHOOL,666 FILBERT ST ,San Francisco,CA,94133,37.801278,-122.41038400000001,14154215219,87.0,2018-03-19,routine,2018.0,3.0,90.0,STS. PETER,666 FILBERT
74826,"STUFFED, LLC",2788 MISSION ST ,San Francisco,CA,94110,,,14156421069,88.0,2018-04-18,routine,2018.0,4.0,85.0,"STUFFED, LLC",2788 MISSION
78727,SUBMARINE CENTER,820 ULLOA ST ,San Francisco,CA,94127,,,14155641455,96.0,2017-11-15,routine,2017.0,11.0,92.0,SUBMARINE CENTER,820 ULLOA
67840,SUBS ON HUBS,933 BRANNAN ST ,San Francisco,CA,,37.77102,-122.40598999999999,14152823643,89.0,2017-05-17,routine,2017.0,5.0,88.0,SUBS ON,933 BRANNAN
20327,"SUBS, INC.",1300 CASTRO ST,San Francisco,CA,94114,37.751137,-122.434095,14156484256,84.0,2018-07-17,routine,2018.0,7.0,83.5,"SUBS, INC.",1300 CASTRO
93431,SUBWAY #12181,423 BUSH ST ,San Francisco,CA,94108,,,,89.0,2017-12-11,routine,2017.0,12.0,89.0,SUBWAY #12181,423 BUSH
65580,SUBWAY #25578,99 DRUMM ST,San Francisco,CA,94111,37.794576,-122.396643,14159865510,83.0,2017-09-18,routine,2017.0,9.0,84.5,SUBWAY #25578,99 DRUMM
65826,SUBWAY #27657,701 SUTTER ST,San Francisco,CA,94109,37.788764,-122.412027,14153451300,94.0,2017-07-13,routine,2017.0,7.0,92.0,SUBWAY #27657,701 SUTTER
9289,SUBWAY #27715,653 KEARNY ST,San Francisco,CA,94108,37.794305,-122.404784,14156930333,94.0,2017-10-30,routine,2017.0,10.0,92.0,SUBWAY #27715,653 KEARNY
93422,SUBWAY #28285,408 MONTGOMERY ST ,San Francisco,CA,94104,,,,93.0,2018-01-22,routine,2018.0,1.0,93.0,SUBWAY #28285,408 MONTGOMERY
14071,SUBWAY #30196,700 04TH ST ,San Francisco,CA,94107,37.776858000000004,-122.394729,14152911925,92.0,2018-03-07,routine,2018.0,3.0,94.0,SUBWAY #30196,700 04TH
4804,SUBWAY #31419,2599 SAN BRUNO AVE ,San Francisco,CA,94134,37.728933000000005,-122.40413000000001,14155440880,90.0,2017-11-20,routine,2017.0,11.0,88.0,SUBWAY #31419,2599 SAN
35786,SUBWAY #33355,750 FONT BLVD ,San Francisco,CA,94132,37.723054,-122.48361200000001,14154053499,94.0,2017-11-28,routine,2017.0,11.0,93.0,SUBWAY #33355,750 FONT
35469,SUBWAY #36339,1099 MISSION ST ,San Francisco,CA,,37.779466,-122.410903,14152419033,90.0,2017-11-29,routine,2017.0,11.0,90.0,SUBWAY #36339,1099 MISSION
59021,SUBWAY #43108,4841 MISSION ST ,San Francisco,CA,94112,37.720912,-122.437603,14158109557,94.0,2018-02-02,routine,2018.0,2.0,95.0,SUBWAY #43108,4841 MISSION
93489,SUBWAY #51109,177 TOWNSEND ST.,San Francisco,CA,94107,,,14157778567,86.0,2018-01-31,routine,2018.0,1.0,86.0,SUBWAY #51109,177 TOWNSEND
93072,SUBWAY #68745,170 O'FARRELL ST #428,San Francisco,CA,94102,,,14157991964,88.0,2018-01-09,routine,2018.0,1.0,88.0,SUBWAY #68745,170 O'FARRELL
1111,SUBWAY 16604,753 POLK ST ,San Francisco,CA,94109,37.783713,-122.419357,14159281055,87.0,2018-06-05,routine,2018.0,6.0,88.5,SUBWAY 16604,753 POLK
33914,SUBWAY 30303,3911 ALEMANY BL.,San Francisco,CA,94132,37.711185,-122.46779,14155440880,85.0,2018-02-14,routine,2018.0,2.0,84.0,SUBWAY 30303,3911 ALEMANY
33198,SUBWAY ON JEFFERSON,333 JEFFERSON ST #125,San Francisco,CA,94133,37.807922999999995,-122.41788700000001,14153469100,98.0,2018-03-14,routine,2018.0,3.0,92.5,SUBWAY ON,333 JEFFERSON
66934,SUBWAY SANDWICH,5 EMBARCADERO CENTER,San Francisco,CA,94111,37.794168,-122.39645700000001,14159864622,100.0,2017-11-08,routine,2017.0,11.0,100.0,SUBWAY SANDWICH,5 EMBARCADERO
68761,SUBWAY SANDWICH #28429,168 02ND ST ,San Francisco,CA,94105,,,,90.0,2018-04-10,routine,2018.0,4.0,90.0,SUBWAY SANDWICH,168 02ND
66363,SUBWAY SANDWICH #41309,187 06TH ST  ,San Francisco,CA,94103,37.774722,-122.40676100000002,14152595722,92.0,2017-12-04,routine,2017.0,12.0,93.0,SUBWAY SANDWICH,187 06TH
63619,SUBWAY SANDWICHES,77 VAN NESS AVE #100,San Francisco,CA,94102,37.776133,-122.41948400000001,14159891866,92.0,2017-09-19,routine,2017.0,9.0,90.0,SUBWAY SANDWICHES,77 VAN
67510,SUBWAY SANDWICHES,215 FREMONT ST ,San Francisco,CA,94105,37.788864000000004,-122.39461299999999,14159891866,79.0,2018-02-21,routine,2018.0,2.0,86.5,SUBWAY SANDWICHES,215 FREMONT
19002,SUBWAY SANDWICHES,5650 GEARY BLVD ,San Francisco,CA,94121,37.780421000000004,-122.479933,14153868223,87.0,2018-06-07,routine,2018.0,6.0,83.0,SUBWAY SANDWICHES,5650 GEARY
82719,SUBWAY SANDWICHES,2675 GEARY BLVD E103,San Francisco,CA,94108,,,14153856307,79.0,2018-07-12,routine,2018.0,7.0,83.0,SUBWAY SANDWICHES,2675 GEARY
1768,SUBWAY SANDWICHES,1199 SUTTER ST ,San Francisco,CA,94109,37.787783000000005,-122.41973700000001,14153466756,100.0,2018-07-18,routine,2018.0,7.0,89.5,SUBWAY SANDWICHES,1199 SUTTER
71823,SUBWAY SANDWICHES #24254,200 PINE ST #140,San Francisco,CA,94104,37.792237,-122.400124,14152386388,84.0,2018-07-12,routine,2018.0,7.0,89.0,SUBWAY SANDWICHES,200 PINE
65674,SUBWAY SANDWICHES #25379,30 02ND ST ,San Francisco,CA,94105,37.788828,-122.400971,14159891866,75.0,2017-01-27,routine,2017.0,1.0,75.0,SUBWAY SANDWICHES,30 02ND
76503,SUBWAY SANDWICHES #27662,388 MARKET ST #102,San Francisco,CA,94111,,,14159891866,90.0,2018-01-10,routine,2018.0,1.0,94.0,SUBWAY SANDWICHES,388 MARKET
81861,SUBWAY SANDWICHES #33847,795 A FOLSOM ST ,San Francisco,CA,94107,,,14157773657,85.0,2018-05-02,routine,2018.0,5.0,88.5,SUBWAY SANDWICHES,795 A
21407,SUBWAY SANDWICHES #34341,11 03RD ST ,San Francisco,CA,94103,37.787451000000004,-122.40333700000001,14155958051,88.0,2017-12-11,routine,2017.0,12.0,90.0,SUBWAY SANDWICHES,11 03RD
94334,SUBWAY SANDWICHES #53761,160 BROADWAY ST ,San Francisco,CA,94111,,,14158861913,88.0,2018-03-19,routine,2018.0,3.0,88.0,SUBWAY SANDWICHES,160 BROADWAY
94337,SUBWAY SANDWICHES #61240,425 D BATTERY ST ,San Francisco,CA,94111,,,14153991549,100.0,2018-02-14,routine,2018.0,2.0,100.0,SUBWAY SANDWICHES,425 D
81166,SUBWAY SANDWICHES #61241,1501 B SLOAT BLVD ,San Francisco,CA,94123,,,14159891866,100.0,2018-06-13,routine,2018.0,6.0,98.0,SUBWAY SANDWICHES,1501 B
92075,SUBWAY SANDWICHES #6985,"1400 MISSION ST., SUITE #131",San Francisco,CA,94103,,,14159891866,96.0,2018-04-20,routine,2018.0,4.0,94.0,SUBWAY SANDWICHES,1400 MISSION
28209,SUBWAY SANDWICHES #7307,2375 MARKET ST ,San Francisco,CA,94114,37.762927000000005,-122.43460800000001,14155958051,96.0,2018-06-15,routine,2018.0,6.0,91.0,SUBWAY SANDWICHES,2375 MARKET
631,SUBWAY SANDWICHES & SALADS,1500 FILLMORE ST ,San Francisco,CA,94115,37.78332,-122.432647,14157715583,87.0,2018-07-09,routine,2018.0,7.0,87.0,SUBWAY SANDWICHES,1500 FILLMORE
70993,SUBWAY SANWICH #56406,595 BUCKINGHAM WAY SUIT 587,San Francisco,CA,94132,,,14159891866,92.0,2018-01-02,routine,2018.0,1.0,86.5,SUBWAY SANWICH,595 BUCKINGHAM
88568,SUBWAY SANWICHES 67223,350 BAY ST UNIT 1,San Francisco,CA,94133,,,,94.0,2018-02-01,routine,2018.0,2.0,94.0,SUBWAY SANWICHES,350 BAY
91162,SUE'S KITCHEN,303 2ND ST.,San Francisco,CA,94107,,,14153787364,91.0,2018-05-15,routine,2018.0,5.0,91.0,SUE'S KITCHEN,303 2ND
17616,SUGAR LOUNGE,377 HAYES ST ,San Francisco,CA,94102,37.776917,-122.42223100000001,14156090443,85.0,2017-01-12,routine,2017.0,1.0,85.0,SUGAR LOUNGE,377 HAYES
59520,SUGARCANE SF,6903 GEARY BLVD ,San Francisco,CA,94121,37.779663,-122.493618,14159338938,94.0,2018-04-26,routine,2018.0,4.0,93.0,SUGARCANE SF,6903 GEARY
65824,SUGARHILL KITCHEN,1449 LOMBARD ST ,San Francisco,CA,94123,37.801173,-122.425467,14152922368,91.0,2018-05-17,routine,2018.0,5.0,91.0,SUGARHILL KITCHEN,1449 LOMBARD
94231,SUGOI SUSHI,1152 VALENCIA ST ,San Francisco,CA,94110,,,,85.0,2017-12-14,routine,2017.0,12.0,85.0,SUGOI SUSHI,1152 VALENCIA
95014,SULTAN'S KEBAB,3915 24TH ST ,San Francisco,CA,94114,,,,91.0,2018-04-06,routine,2018.0,4.0,91.0,SULTAN'S KEBAB,3915 24TH
7214,SUN FAT SEAFOOD,2687 MISSION ST,San Francisco,CA,94110,37.754094,-122.418586,14152829339,87.0,2017-11-27,routine,2017.0,11.0,90.5,SUN FAT,2687 MISSION
63265,SUN MAXIM'S BAKERY,2034 IRVING ST ,San Francisco,CA,94122,37.763467999999996,-122.479851,14156614623,88.0,2018-06-27,routine,2018.0,6.0,86.5,SUN MAXIM'S,2034 IRVING
60208,SUN RISE DELI,54 02ND ST ,San Francisco,CA,94105,37.788544,-122.40059099999999,14154959999,88.0,2017-03-03,routine,2017.0,3.0,88.0,SUN RISE,54 02ND
1727,SUN RISE RESTAURANT,3126 24TH ST ,San Francisco,CA,94110,37.752508,-122.414681,14155771841,91.0,2017-11-17,routine,2017.0,11.0,89.0,SUN RISE,3126 24TH
4614,SUN SANG MARKET,1205 STOCKTON ST ,San Francisco,CA,94133,37.796973,-122.40850400000001,14159893060,75.0,2017-11-29,routine,2017.0,11.0,75.0,SUN SANG,1205 STOCKTON
59040,SUN STREAM COFFEE,2884 GEARY BLVD,San Francisco,CA,94118,37.782255,-122.449956,14155675330,92.0,2017-11-01,routine,2017.0,11.0,92.0,SUN STREAM,2884 GEARY
70217,SUN SUN TRADING CO.,1226 STOCKTON ST ,San Francisco,CA,94133,,,14153073820,96.0,2018-05-03,routine,2018.0,5.0,96.0,SUN SUN,1226 STOCKTON
1232,SUNFLOWER CAFE,284 O'FARRELL ST ,San Francisco,CA,94102,37.786316,-122.409371,,94.0,2017-10-23,routine,2017.0,10.0,87.0,SUNFLOWER CAFE,284 O'FARRELL
92584,SUNFLOWER GARDEN RESTAURANT,1368 9TH AVE ,San Francisco,CA,94122,,,14155718850,90.0,2017-09-08,routine,2017.0,9.0,90.0,SUNFLOWER GARDEN,1368 9TH
60331,SUNFLOWER POTRERO HILL,288 CONNECTICUT ST ,San Francisco,CA,94107,37.762646999999994,-122.397545,14157067920,83.0,2018-07-16,routine,2018.0,7.0,82.0,SUNFLOWER POTRERO,288 CONNECTICUT
1154,SUNFLOWER RESTAURANT,506 VALENCIA ST ,San Francisco,CA,94103,37.764678,-122.42190500000001,14156265023,81.0,2018-01-10,routine,2018.0,1.0,78.5,SUNFLOWER RESTAURANT,506 VALENCIA
79415,SUNGARI DUMPLING HOUSE,4543 MISSION ST ,San Francisco,CA,94112,,,14153333681,82.0,2017-12-14,routine,2017.0,12.0,83.0,SUNGARI DUMPLING,4543 MISSION
4843,SUNNY COUNTRY FOODS,1101 STANYAN ST ,San Francisco,CA,94117,37.764384,-122.452584,14155662511,100.0,2017-12-05,routine,2017.0,12.0,96.5,SUNNY COUNTRY,1101 STANYAN
86814,SUNNY WHEATFIELD CAFÉ INC,2305 IRVING ST ,San Francisco,CA,94122,,,14156811988,92.0,2017-10-31,routine,2017.0,10.0,92.0,SUNNY WHEATFIELD,2305 IRVING
5803,SUNNYSIDE ELEMENTARY SCHOOL,250 FOERSTER ST ,San Francisco,CA,94112,37.730307,-122.448801,,98.0,2018-02-02,routine,2018.0,2.0,96.0,SUNNYSIDE ELEMENTARY,250 FOERSTER
71753,SUNRISE DELI, OFF THE GRID  ,San Francisco,CA,,,,,100.0,2017-05-07,routine,2017.0,5.0,91.5,SUNRISE DELI,OFF THE
1930,SUNRISE DELI,2115 IRVING ST ,San Francisco,CA,94122,37.763383000000005,-122.48075,14156648210,87.0,2018-05-14,routine,2018.0,5.0,87.5,SUNRISE DELI,2115 IRVING
4894,SUNRISE MARKET,688 HAIGHT ST ,San Francisco,CA,94117,37.771747999999995,-122.433493,,87.0,2018-05-08,routine,2018.0,5.0,86.0,SUNRISE MARKET,688 HAIGHT
4638,SUNSET BAKERY,1410 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,14157596538,100.0,2018-02-01,routine,2018.0,2.0,94.0,SUNSET BAKERY,1410 09TH
80964,SUNSET RESERVOIR BREWING COMPANY,1735 NORIEGA ST ,San Francisco,CA,94122,,,14156373493,85.0,2018-03-06,routine,2018.0,3.0,88.5,SUNSET RESERVOIR,1735 NORIEGA
6012,SUNSET SENIOR CENTER,2601 40TH AVE ,San Francisco,CA,94116,37.738334,-122.497977,14155562845,100.0,2017-11-03,routine,2017.0,11.0,100.0,SUNSET SENIOR,2601 40TH
7033,SUNSET STRIP,2601 JUDAH STREET,San Francisco,CA,94122,37.761083,-122.49001899999999,14156610900,94.0,2017-12-04,routine,2017.0,12.0,90.5,SUNSET STRIP,2601 JUDAH
4670,SUNSET SUPER,2801 VICENTE ST ,San Francisco,CA,94116,37.738333000000004,-122.49728,14156823738,81.0,2017-10-13,routine,2017.0,10.0,78.0,SUNSET SUPER,2801 VICENTE
5090,SUNSET SUPERMARKET,2425 IRVING ST,San Francisco,CA,94122,37.763221,-122.483832,14156648264,77.0,2018-05-16,routine,2018.0,5.0,75.0,SUNSET SUPERMARKET,2425 IRVING
10406,SUNSET YOUTH SERVICES,3918 JUDAH ST,San Francisco,CA,,37.76056,-122.50402700000001,,100.0,2017-11-03,routine,2017.0,11.0,100.0,SUNSET YOUTH,3918 JUDAH
94235,SUNSHINE WHEATFIELD DIM SUM,2668 SAN BRUNO AVE ,San Francisco,CA,94134,,,14156949423,90.0,2018-03-20,routine,2018.0,3.0,90.0,SUNSHINE WHEATFIELD,2668 SAN
3286,SUPER BURRITO,1200 POLK ST ,San Francisco,CA,94109,37.787997999999995,-122.42011699999999,14157719700,87.0,2018-03-01,routine,2018.0,3.0,87.0,SUPER BURRITO,1200 POLK
82911,SUPER DUPER,346 KEARNY ST ,San Francisco,CA,94108,,,14156524012,88.0,2017-09-27,routine,2017.0,9.0,87.5,SUPER DUPER,346 KEARNY
68831,SUPER DUPER,783 MISSION ST #1010,San Francisco,CA,94103,37.784758000000004,-122.40383700000001,14156524012,83.0,2017-11-14,routine,2017.0,11.0,85.5,SUPER DUPER,783 MISSION
65860,SUPER DUPER,721 MARKET ST ,San Francisco,CA,94103,37.787096999999996,-122.404122,14156524007,84.0,2018-04-30,routine,2018.0,4.0,83.5,SUPER DUPER,721 MARKET
66999,SUPER DUPER BURGERS,2201 CHESTNUT ST ,San Francisco,CA,94123,37.800344,-122.439697,,84.0,2018-01-03,routine,2018.0,1.0,90.0,SUPER DUPER,2201 CHESTNUT
75530,SUPER DUPER BURGERS,98 MISSION ST ,San Francisco,CA,94105,,,14156524012,83.0,2018-05-16,routine,2018.0,5.0,83.5,SUPER DUPER,98 MISSION
