,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
378,ROOFTOP,"798 Eddy St, San Francisco, CA 94109, USA",ChIJIcueGpeAhYAR0TebDq5_yRc,"798 eddy st, San Francisco, CA, 94109",37.783124,-122.4204302,1,94109,OK,street_address
379,ROOFTOP,"3040 Taraval, San Francisco, CA 94116, USA",ChIJqTi98nt9j4ARenfV7o3s-ko,"3040 taraval st, San Francisco, CA, 94116",37.7422611,-122.4990386,1,94116,OK,premise
380,ROOFTOP,"50 Phelan Ave, San Francisco, CA 94112, USA",ChIJoYdVXNN9j4ARgCR7kxyvpRE,"50 phelan ave, San Francisco, CA, 94112",37.724695,-122.4529324,1,94112,OK,street_address
381,ROOFTOP,"644 Polk St, San Francisco, CA 94102, USA",ChIJhSzzSJeAhYARgIZkBVhT-c0,"644 polk st, San Francisco, CA, 94102",37.7827558,-122.4190104,1,94102,OK,street_address
382,ROOFTOP,"3015 Geary Blvd, San Francisco, CA 94118, USA",ChIJX5Nh8TWHhYARZkBtLBC1Fs0,"3015 geary blvd, San Francisco, CA, 94118",37.7817187,-122.4513786,1,94118,OK,street_address
383,ROOFTOP,"1689 Church St, San Francisco, CA 94131, USA",ChIJ49qqrWl-j4ARBgiZ391uRQM,"1689 church st, San Francisco, CA, 94131",37.7439215,-122.4264852,1,94131,OK,premise
384,ROOFTOP,"7001 Geary Blvd, San Francisco, CA 94121, USA",ChIJ09FaV6iHhYAR21eFD1cNdwY,"7001 geary blvd, San Francisco, CA, 94121",37.7794001,-122.4945068,1,94121,OK,premise
385,ROOFTOP,"716 Jackson St, San Francisco, CA 94133, USA",ChIJwZYAYPOAhYARRnO3CcTmNp4,"716 jackson st, San Francisco, CA, 94133",37.79613,-122.4070613,1,94133,OK,premise
386,ROOFTOP,"736 Divisadero St, San Francisco, CA 94117, USA",ChIJI51CLrCAhYARbmxGE7HowTw,"736 divisadero st, San Francisco, CA, 94117",37.7764649,-122.437722,1,94117,OK,premise
387,ROOFTOP,"1701 Fillmore St, San Francisco, CA 94115, USA",ChIJ3-VYQ7iAhYARTvPJgp5YJIE,"1701 fillmore st, San Francisco, CA, 94115",37.7853091,-122.4332922,1,94115,OK,street_address
388,ROOFTOP,"822 Irving St, San Francisco, CA 94122, USA",ChIJfwHRrV2HhYAROMGIdt93EvA,"822 irving st, San Francisco, CA, 94122",37.7641859,-122.4668041,1,94122,OK,street_address
389,ROOFTOP,"388 Market St, San Francisco, CA 94111, USA",ChIJv-z7zWOAhYARhxtVbyh4Nfo,"388 market st, San Francisco, CA, 94111",37.7921824,-122.3982249,1,94111,OK,street_address
390,ROOFTOP,"2399 Van Ness Ave, San Francisco, CA 94109, USA",ChIJ0aviJ-iAhYARkeA15Gi21Ck,"2399 van ness ave, San Francisco, CA, 94109",37.7974813,-122.4240285,1,94109,OK,street_address
391,ROOFTOP,"1398 Mission St, San Francisco, CA 94103, USA",ChIJv6Vdq52AhYARKOg0_-sgIp4,"1398 mission st, San Francisco, CA, 94103",37.7755377,-122.4159116,1,94103,OK,street_address
392,ROOFTOP,"200 Clement St, San Francisco, CA 94118, USA",ChIJTfsq1zuHhYAR3PJObeovL8s,"200 clement st, San Francisco, CA, 94118",37.7832251,-122.4613808,1,94118,OK,street_address
393,ROOFTOP,"1300 Dolores St, San Francisco, CA 94110, USA",ChIJc7qFZGp-j4ARXlJr4ego7Jw,"1300 dolores st, San Francisco, CA, 9411",37.7485083,-122.4251291,2,94110,OK,"cafe,establishment,food,point_of_interest,store"
394,ROOFTOP,"501 Clement St, San Francisco, CA 94118, USA",ChIJhcxfEDyHhYARoIUgKyjzhB8,"501 clement st, San Francisco, CA, 94118",37.7828146,-122.4646394,1,94118,OK,street_address
395,ROOFTOP,"701 Larkin St, San Francisco, CA 94109, USA",ChIJZ0sA15CAhYARVVckrVr8KmQ,"701 larkin st, San Francisco, CA, 94109",37.7843672,-122.4179343,1,94109,OK,street_address
396,ROOFTOP,"1920 Irving St, San Francisco, CA 94122, USA",ChIJiWPBiG-HhYARoD34rWKP5dY,"1920 irving st, San Francisco, CA, 94122",37.7637743,-122.4786487,1,94122,OK,street_address
397,ROOFTOP,"659 Townsend St, San Francisco, CA 94103, USA",ChIJ95I66Cx-j4ARikw62CH6mKw,"659 townsend st, San Francisco, CA, 94587",37.7707036,-122.4028657,1,94103,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
398,ROOFTOP,"Two Embarcadero Center, 2 Embarcadero Center, San Francisco, CA 94111, USA",ChIJuU5vB2GAhYAR6zVEBjcyh0s,"2 embarcadero ctr street level, San+francisco, CA, 94111",37.79478810000001,-122.3984101,1,94111,OK,premise
399,ROOFTOP,"460 Castro St, San Francisco, CA 94114, USA",ChIJNwRkSxt-j4ARJS4ogCb7aMA,"460 castro st, San Francisco, CA, 94114",37.7615419,-122.435287,1,94114,OK,street_address
400,ROOFTOP,"1515 Polk St, San Francisco, CA 94109, USA",ChIJ9366K-uAhYAR0KuNzDEmRpo,"1515 polk st, San Francisco, CA, 94109",37.7908041,-122.4209327,1,94109,OK,premise
401,ROOFTOP,"142 McAllister St, San Francisco, CA 94102, USA",ChIJ2w514ZqAhYAR0wbdkz5LzNk,"142 mcallister st, San Francisco, CA, 94102",37.78093459999999,-122.4144381,1,94102,OK,street_address
402,ROOFTOP,"1356 Polk St, San Francisco, CA 94109, USA",ChIJhUF86ZSAhYARIwahqa7PyyU,"1356 polk st, San Francisco, CA, 94109",37.78952400000001,-122.4203089,1,94109,OK,street_address
403,ROOFTOP,"222 Sutter St, San Francisco, CA 94108, USA",ChIJ8Ws5dImAhYARPlMe3Iwq1xc,"222 sutter st, San Francisco, CA, 94108",37.7900319,-122.404488,1,94108,OK,street_address
404,ROOFTOP,"375 Taylor St, San Francisco, CA 94102, USA",ChIJexDlxo-AhYARzHQNbmhYYYw,"375 taylor st, San Francisco, CA, 94102",37.7856453,-122.4115444,1,94102,OK,street_address
405,ROOFTOP,"One Ferry Building, San Francisco, CA 94111, USA",ChIJWTGPjmaAhYARxz6l1hOj92w,"1 ferry building, San Francisco, CA, 94111",37.7955703,-122.3933208,1,94111,OK,"establishment,point_of_interest"
406,GEOMETRIC_CENTER,"One Ferry Building #50, San Francisco, CA 94111, United States",ChIJgT8Lk2aAhYARoNqiP9oBzbw,"1 ferry bldg plz 8, San+francisco, CA, 9411",37.795581,-122.393411,2,94111,OK,"establishment,point_of_interest"
407,ROOFTOP,"2257 San Jose Avenue, San Francisco, CA 94112, USA",ChIJHwBmAoJ-j4AR-Bxdz3-Lg7Q,"2257 san jose ave, San Francisco, CA, 94112",37.7209008,-122.4462372,1,94112,OK,street_address
408,ROOFTOP,"300 De Haro St, San Francisco, CA 94103, USA",ChIJ95TkKTN-j4ARNLnmx69xVx0,"300 de haro st #332, San+francisco, CA, 94103",37.7657806,-122.4019828,1,94103,OK,street_address
409,ROOFTOP,"3369 Mission St, San Francisco, CA 94110, USA",ChIJIWV6LF1-j4ARyMzMx-lTsIU,"3369 mission st, San Francisco, CA, 9411",37.7426809,-122.4215414,1,94110,OK,"establishment,food,point_of_interest,restaurant"
410,ROOFTOP,"4845 Mission St, San Francisco, CA 94112, USA",ChIJt8-WD4V-j4ARJY0B8nUjQ5g,"4845 mission st, San Francisco, CA, 94112",37.720796,-122.4374676,1,94112,OK,premise
411,ROOFTOP,"237 Ellis St, San Francisco, CA 94102, USA",ChIJB5LWhI-AhYARJTi4xLzkZe8,"237 ellis street, San Francisco, CA, 94102",37.7850983,-122.4101784,1,94102,OK,street_address
412,ROOFTOP,"237 Ellis St, San Francisco, CA 94102, USA",ChIJB5LWhI-AhYARJTi4xLzkZe8,"237 ellis st, San Francisco, CA, 94102",37.7850983,-122.4101784,1,94102,OK,street_address
413,ROOFTOP,"401 Balboa St, San Francisco, CA 94118, USA",ChIJXwwkUEeHhYAR3yDgTKaymec,"401 balboa st, San Francisco, CA, 94118",37.7771334,-122.4631109,1,94118,OK,premise
414,ROOFTOP,"2282 Mission St, San Francisco, CA 94110, USA",ChIJf93ClTx-j4ARIRdnwBi_u6c,"2282 mission st, San Francisco, CA, 9411",37.760576,-122.4195486,1,94110,OK,"bar,establishment,food,point_of_interest,restaurant"
415,ROOFTOP,"2511 Noriega St, San Francisco, CA 94116, USA",ChIJ2eNSE3-HhYARGNuQ9UkBXJs,"2511 noriega st, San Francisco, CA, 94122",37.7534793,-122.490616,1,94116,OK,street_address
416,ROOFTOP,"2216 Polk St, San Francisco, CA 94109, USA",ChIJS1RTrumAhYAROVrZjjbYR5Q,"2216 polk st, San Francisco, CA, 94109",37.7971437,-122.4218583,1,94109,OK,street_address
417,ROOFTOP,"77 McAllister St, San Francisco, CA 94102, USA",ChIJzSffLpuAhYAROJEJQn_8y50,"77 mcallister st, San Francisco, CA, 94102",37.7806658,-122.413234,1,94102,OK,street_address
418,ROOFTOP,"1015 Folsom St, San Francisco, CA 94103, USA",ChIJRwXhl4GAhYARKMdYXvUW1m8,"2997 folsom st, San Francisco, CA, 9411",37.7781268,-122.405787,1,94103,OK,"bar,establishment,night_club,point_of_interest"
419,ROOFTOP,"3481 18th St, San Francisco, CA 94110, USA",ChIJKUUV1jx-j4AR1XtDEiXj2Hc,"3481 18th st, San Francisco, CA, 9411",37.761582,-122.4211271,1,94110,OK,"establishment,food,point_of_interest,restaurant"
420,ROOFTOP,"317 Sanchez St, San Francisco, CA 94114, USA",ChIJFXz8CBx-j4ARMtlvTPrYD2s,"317 sanchez st, San Francisco, CA, 94114",37.7640711,-122.4306746,1,94114,OK,street_address
421,ROOFTOP,"495 Beach St, San Francisco, CA 94133, USA",ChIJI6m27OOAhYARjnEhAzoz2Ys,"495 beach st, San Francisco, CA, 94133",37.8069526,-122.4170614,1,94133,OK,street_address
422,ROOFTOP,"855 Terry A Francois Blvd, San Francisco, CA 94107, USA",ChIJ3_pzc8d_j4ARIVOZukMWYG4,"855 terry francois st, San+francisco, CA, 94158",37.764077,-122.3871912,1,94107,OK,premise
423,ROOFTOP,"3065 Jackson St, San Francisco, CA 94115, USA",ChIJgfrRIs2AhYARMd6pN4ck7P8,"3065 jackson st, San Francisco, CA, 94115",37.7909556,-122.4453526,1,94115,OK,premise
424,ROOFTOP,"920 Sutter St, San Francisco, CA 94109, USA",ChIJIZKrzJOAhYARsYN0xEYla1M,"920 sutter st, San Francisco, CA, 94109",37.7884404,-122.4156201,1,94109,OK,street_address
425,ROOFTOP,"3287 21st St, San Francisco, CA 94110, USA",ChIJj2yXhT5-j4AR4miwjl6R4i8,"3287 21st st, San Francisco, CA, 9411",37.7568288,-122.4208236,1,94110,OK,"establishment,food,point_of_interest"
426,ROOFTOP,"321 Kearny St, San Francisco, CA 94108, USA",ChIJT6BE1YuAhYARnT3t5W5bZ1c,"321 kearny st, San Francisco, CA, 94108",37.7910708,-122.4043569,1,94108,OK,street_address
427,ROOFTOP,"Opera Plaza, 601 Van Ness Ave, San Francisco, CA 94102, USA",ChIJabKZg5eAhYARXI1-NOX-eIU,"601 van ness ave, San Francisco, CA, 94102",37.7811165,-122.4213309,1,94102,OK,premise
428,ROOFTOP,"2500 18th St, San Francisco, CA 94110, USA",ChIJL8WyWzF-j4AROGCX3zwFw_I,"3248 18th st, San Francisco, CA, 9411",37.762197,-122.407562,1,94110,OK,"establishment,health,point_of_interest"
429,ROOFTOP,"1434 Lombard St, San Francisco, CA 94123, USA",ChIJUR1Ont2AhYARi0LB_c7LGnE,"1434 lombard st, San Francisco, CA, 94123",37.801407,-122.4252717,1,94123,OK,street_address
430,ROOFTOP,"318 Kearny St, San Francisco, CA 94108, USA",ChIJZ7T4KYqAhYARGMUTiquH_tE,"318 kearny st, San Francisco, CA, 94104",37.7911234,-122.4039141,1,94108,OK,street_address
431,ROOFTOP,"4773 Mission St, San Francisco, CA 94112, USA",ChIJuVkxmYV-j4ARuhABN6ogkFk,"4773 mission st, San Francisco, CA, 94112",37.7218806,-122.4366107,1,94112,OK,premise
432,ROOFTOP,"151 Townsend St, San Francisco, CA 94107, USA",ChIJFRNuldd_j4ARO9kPVt_pWdw,"151 townsend st, San Francisco, CA, 94107",37.77947899999999,-122.3914798,1,94107,OK,street_address
433,ROOFTOP,"1275 Evans Ave, San Francisco, CA 94124, USA",ChIJFS69RAx_j4ARttnHgwOtZqg,"1275 evans st, San+francisco, CA, 94124",37.73913940000001,-122.3823448,1,94124,OK,premise
434,ROOFTOP,"245 Balboa St, San Francisco, CA 94118, USA",ChIJY8ZwckeHhYARLQyl45tC4YA,"245 balboa st, San Francisco, CA, 94118",37.7771889,-122.4615596,1,94118,OK,street_address
435,ROOFTOP,"535 Octavia St, San Francisco, CA 94102, USA",ChIJaVZjY6KAhYARQ0PiHlA6jE0,"535 octavia st, San Francisco, CA, 94102",37.777229,-122.4249441,1,94102,OK,street_address
436,ROOFTOP,"501 Dolores St, San Francisco, CA 94110, USA",ChIJR0JmPBh-j4ARHojhoMtzRhA,"501 dolores st, San Francisco, CA, 9411",37.7613424,-122.425851,1,94110,OK,"cafe,establishment,food,point_of_interest,restaurant"
437,ROOFTOP,"98 Judah St, San Francisco, CA 94122, USA",ChIJoXgfR1mHhYARjGnAiQY7rKQ,"98 judah st, San Francisco, CA, 94122",37.7624653,-122.4627576,1,94122,OK,street_address
438,ROOFTOP,"1400 California St, San Francisco, CA 94109, USA",ChIJ6X9OUJOAhYARFc5HIzagDOo,"1400 california st, San Francisco, CA, 94109",37.7911693,-122.4173432,1,94109,OK,street_address
439,ROOFTOP,"1355 Sutter St, San Francisco, CA 94109, USA",ChIJ9UQHmJWAhYARK0NvLVzNRzY,"1355 sutter st, San Francisco, CA, 94109",37.7871772,-122.4229237,1,94109,OK,premise
440,ROOFTOP,"640 Jackson St, San Francisco, CA 94133, USA",ChIJGbh6vvSAhYARb7LTINkeDLI,"640 jackson st, San Francisco, CA, 94133",37.7962641,-122.4059597,1,94133,OK,street_address
441,ROOFTOP,"724 La Playa St, San Francisco, CA 94121, USA",ChIJVSRsPLeHhYARauCZ5L3Jkqg,"724 la playa st, San Francisco, CA, 94121",37.7748296,-122.5099744,1,94121,OK,street_address
442,ROOFTOP,"308 Kearny St, San Francisco, CA 94108, USA",ChIJEU4WgYmAhYARZEs_OdvBg-k,"308 kearny st, San Francisco, CA, 94108",37.7910056,-122.4038752,1,94108,OK,street_address
443,ROOFTOP,"2234 Mission St, San Francisco, CA 94110, USA",ChIJmZN_ljx-j4ARF16HqVQ2vnI,"2234 mission st, San Francisco, CA, 9411",37.7611918,-122.4196008,1,94110,OK,"establishment,food,point_of_interest,restaurant"
444,ROOFTOP,"210 Columbus Ave, San Francisco, CA 94133, USA",ChIJB9Yh8_SAhYARWTcBEUDy5cY,"210 columbus ave, San Francisco, CA, 94133",37.7973243,-122.4056692,1,94133,OK,street_address
445,ROOFTOP,"3401 California St, San Francisco, CA 94118, USA",ChIJbXEFeDSHhYAR9o9eUSgqG3Q,"3401 california st, San Francisco, CA, 94115",37.7866079,-122.4502203,1,94118,OK,street_address
446,ROOFTOP,"380 Bush St, San Francisco, CA 94104, USA",ChIJsZTYhYmAhYAR4CCg7IBjHNM,"380 bush st 4, San Francisco, CA, 94104",37.7909941,-122.403893,1,94104,OK,"establishment,food,point_of_interest,restaurant"
447,ROOFTOP,"300 De Haro St, San Francisco, CA 94103, USA",ChIJ95TkKTN-j4ARNLnmx69xVx0,"300 de haro st, San Francisco, CA, 94103",37.7657806,-122.4019828,1,94103,OK,street_address
448,ROOFTOP,"3336 Sacramento St, San Francisco, CA 94118, USA",ChIJpRwZRzOHhYAR9KbJwUHr4QU,"3336 sacramento st, San Francisco, CA, 94118",37.7882931,-122.4476859,1,94118,OK,premise
449,ROOFTOP,"Four Embarcadero Center, 4 Embarcadero Center, San Francisco, CA 94111, USA",ChIJ3f_WL2GAhYARvFrWlN7Eejk,"4 embarcadero center, San Francisco, CA, 94111",37.7953898,-122.3961067,1,94111,OK,premise
450,ROOFTOP,"2100 Webster St suite 214, San Francisco, CA 94115, USA",ChIJ-fdK9caAhYARdFlme99yHr4,"2100 webster st 108, San Francisco, CA, 94115",37.7905249,-122.432128,1,94115,OK,"doctor,establishment,health,point_of_interest,store"
451,ROOFTOP,"91 Drumm St, San Francisco, CA 94111, USA",ChIJO1gyR2GAhYAR-IKV2ZpeDLI,"91 drumm st, San Francisco, CA, 94111",37.7944258,-122.396795,1,94111,OK,street_address
452,ROOFTOP,"969 Sutter St, San Francisco, CA 94109, USA",ChIJo7d9z5OAhYARezZq5J8GH2g,"969 sutter st, San Francisco, CA, 94109",37.78813299999999,-122.4162759,1,94109,OK,premise
453,ROOFTOP,"1422 Ocean Ave, San Francisco, CA 94112, USA",ChIJswwnh9J9j4ARMAdQ-2fVp3o,"1422 ocean av, San Francisco, CA, 94132",37.7243691,-122.4577135,1,94112,OK,street_address
454,ROOFTOP,"974 Valencia St, San Francisco, CA 94110, USA",ChIJnbFn3z5-j4ARoqlFeSBuvFA,"974 valencia st, San Francisco, CA, 9411",37.7573266,-122.4214187,1,94110,OK,"establishment,food,point_of_interest,restaurant"
455,ROOFTOP,"642 Eddy St, San Francisco, CA 94109, USA",ChIJ8walzJCAhYARD0W5R7UZKS4,"642 eddy st, San Francisco, CA, 94109",37.7834741,-122.4183574,1,94109,OK,street_address
456,ROOFTOP,"2328 Irving St, San Francisco, CA 94122, USA",ChIJ6a9yXHCHhYAR7iPt4Hv_wN8,"2328 irving st, San Francisco, CA, 94122",37.7634711,-122.4830551,1,94122,OK,premise
457,ROOFTOP,"154 Ellis St, San Francisco, CA 94102, USA",ChIJr-0Vb4-AhYAR7o3Jfx-bBRA,"154 ellis st, San Francisco, CA, 94102",37.785535,-122.4089452,1,94102,OK,street_address
458,ROOFTOP,"1494 California St, San Francisco, CA 94109, USA",ChIJJ4nDrZSAhYARX-5TXYJcJ4o,"1494 california st, San Francisco, CA, 94109",37.7910365,-122.418997,1,94109,OK,premise
459,ROOFTOP,"1885 Mission St, San Francisco, CA 94103, USA",ChIJx1n2Obp_j4ARz55H5Sk2DS8,"2034 mission st, San Francisco, CA, 9411",37.766891,-122.419513,1,94103,OK,"establishment,point_of_interest"
460,ROOFTOP,"2034 Mission St, San Francisco, CA 94110, USA",ChIJ1waVDCN-j4AR-njDqg9e0Pc,"2034 mission st, San Francisco, CA, 94112",37.7644266,-122.4199815,1,94110,OK,subpremise
461,ROOFTOP,"73 Cambon Dr, San Francisco, CA 94132, USA",ChIJA8cEsLR9j4ARktONp2HEcxc,"73 cambon dr, San Francisco, CA, 94132",37.7176984,-122.4738411,1,94132,OK,street_address
462,ROOFTOP,"1681 Church St, San Francisco, CA 94131, USA",ChIJVak1rGl-j4ARvVWUe9oQPIE,"1681 church st, San Francisco, CA, 94131",37.7439968,-122.426452,1,94131,OK,premise
463,ROOFTOP,"1330 9th Ave, San Francisco, CA 94122, USA",ChIJS3nNMFyHhYAR3YYRJsuItWo,"1330 9th ave, San Francisco, CA, 94122",37.7634323,-122.4660298,1,94122,OK,premise
464,ROOFTOP,"484 Ellis St, San Francisco, CA 94102, USA",ChIJw81dR5CAhYAR7XbgFr3bf0E,"484 ellis st, San Francisco, CA, 94102",37.7847934,-122.4141884,1,94102,OK,street_address
465,ROOFTOP,"1198 Treat Ave, San Francisco, CA 94110, USA",ChIJYyZHHEZ-j4ARu4C5nFCOnmI,"1198 treat av, San Francisco, CA, 9411",37.7510645,-122.4129829,1,94110,OK,"establishment,food,point_of_interest,restaurant"
466,ROOFTOP,"3 Embarcadero Center, San Francisco, CA 94111, USA",ChIJP8UUHGGAhYARQrdO7dNlklg,"3 embarcadero ctr lobby lv, San+francisco, CA, 94111",37.7950237,-122.3973083,1,94111,OK,street_address
467,ROOFTOP,"667 Commercial St, San Francisco, CA 94111, USA",ChIJbQ0P_YqAhYARt9qqT_vHKYY,"667 commercial st, San Francisco, CA, 94111",37.7939387,-122.4041407,1,94111,OK,premise
468,ROOFTOP,"3801 3rd St, San Francisco, CA 94124, USA",ChIJp43kUgh_j4AR9eS0YpCRn8E,"3801 3rd st, San Francisco, CA, 94124",37.7415154,-122.3873461,1,94124,OK,premise
469,ROOFTOP,"2325 Taraval, San Francisco, CA 94116, USA",ChIJgaNgkIJ9j4ARzVSyDNxjI7E,"2325 taraval st, San Francisco, CA, 94116",37.7421809,-122.4911737,1,94116,OK,street_address
470,ROOFTOP,"3033 24th St, San Francisco, CA 94110, USA",ChIJ4_SogUh-j4ARaCUll4WKPzc,"3033 24th st, San Francisco, CA, 9411",37.7524099,-122.4125916,1,94110,OK,"establishment,food,point_of_interest,restaurant"
471,ROOFTOP,"882 Bush St, San Francisco, CA 94108, USA",ChIJBafa7I2AhYARewBLFouRfD0,"882 bush st, San Francisco, CA, 94108",37.7898934,-122.4118132,1,94108,OK,street_address
472,ROOFTOP,"380 Bush St, San Francisco, CA 94104, USA",ChIJ6WCwhomAhYAR_H29nsXH5Ug,"380 bush st 6, San Francisco, CA, 94104",37.7909262,-122.4038582,1,94104,OK,"establishment,food,point_of_interest,restaurant"
473,ROOFTOP,"555 Beach St, San Francisco, CA 94133, USA",ChIJtaY74eOAhYARwgf_PfXC7Ag,"555 beach st, San Francisco, CA, 94133",37.8068575,-122.418101,1,94133,OK,premise
474,ROOFTOP,"1549 Polk St, San Francisco, CA 94109, USA",ChIJ42-CKOuAhYARsg726u_EILQ,"1549 polk st, San Francisco, CA, 94109",37.7912457,-122.4210143,1,94109,OK,street_address
475,ROOFTOP,"1746 Post St, San Francisco, CA 94115, USA",ChIJjY5R2riAhYAREJx6OtLtNlo,"1746 post st, San Francisco, CA, 94115",37.7856787,-122.4305775,1,94115,OK,premise
476,ROOFTOP,"1150 Ocean Ave, San Francisco, CA 94112, USA",ChIJg26uOtN9j4AR0O3Rr_LvQu4,"1150 ocean ave, San Francisco, CA, 94112",37.7237983,-122.4545528,1,94112,OK,premise
477,ROOFTOP,"2109 Chestnut St, San Francisco, CA 94123, USA",ChIJy-dLJ9eAhYARbasMkzyDqa8,"2109 chestnut st, San Francisco, CA, 94123",37.8004055,-122.4381548,1,94123,OK,street_address
478,ROOFTOP,"47 Franklin St, San Francisco, CA 94102, USA",ChIJRfRX4J6AhYARjkWHsOIa-x8,"47 franklin st, San Francisco, CA, 94102",37.7750012,-122.4210331,1,94102,OK,street_address
479,ROOFTOP,"1007 Guerrero St, San Francisco, CA 94110, USA",ChIJCbZ0Oj5-j4ARNbudDoirgNU,"1007 guerrero st bldg, San Francisco, CA, 9411",37.7548912,-122.4228895,1,94110,OK,"bar,establishment,food,point_of_interest,restaurant"
480,ROOFTOP,"150 Waverly Pl, San Francisco, CA 94108, USA",ChIJn-NsVIuAhYAR_SR9QKwin2k,"150 waverly place, San Francisco, CA, 94108",37.7948366,-122.4068215,1,94108,OK,street_address
481,ROOFTOP,"150 Waverly Pl, San Francisco, CA 94108, USA",ChIJn-NsVIuAhYAR_SR9QKwin2k,"150 waverly pl, San Francisco, CA, 94108",37.7948366,-122.4068215,1,94108,OK,street_address
482,ROOFTOP,"691 Market St, San Francisco, CA 94105, USA",ChIJtVCrbYiAhYAR3LqGlHPk4_M,"691 market st, San Francisco, CA, 94103",37.787588,-122.4031888,1,94105,OK,street_address
483,ROOFTOP,"1499 Valencia St, San Francisco, CA 94110, USA",ChIJzch6bEF-j4AR6MPa2jK_naA,"1132 valencia st, San Francisco, CA, 9411",37.7490506,-122.4201366,1,94110,OK,"establishment,food,point_of_interest,restaurant"
484,ROOFTOP,"1760 Cesar Chavez # R, San Francisco, CA 94124, USA",ChIJ_yeYGq5_j4AReAwU4DXTy8s,"1760 cesar chavez l, San+francisco, CA, 94124",37.750466,-122.39495,1,94124,OK,"establishment,point_of_interest,school"
485,ROOFTOP,"1760 Cesar Chavez, San Francisco, CA 94124, USA",ChIJ_yeYGq5_j4ARz3l_Tb0tbjY,"1760 cesar chavez  #unit l, San+francisco, CA, 94124",37.750466,-122.39495,1,94124,OK,street_address
486,ROOFTOP,"928 Geneva Ave, San Francisco, CA 94112, USA",ChIJv72SfJt-j4ARn8b4t_Qz4LY,"928 geneva av, San Francisco, CA, 94112",37.7160268,-122.4408068,1,94112,OK,premise
487,ROOFTOP,"1375 Fillmore St, San Francisco, CA 94115, USA",ChIJb9tQL7qAhYAR2hirqb-xcIs,"1375 fillmore st, San Francisco, CA, 94115",37.7821663,-122.4327686,1,94115,OK,street_address
488,ROOFTOP,"5251 3rd St, San Francisco, CA 94124, USA",ChIJB4VDRRp_j4ARDUOTwgKQiis,"5251 3rd st, San Francisco, CA, 94124",37.729778,-122.392148,1,94124,OK,premise
489,ROOFTOP,"25 Lusk St, San Francisco, CA 94107, USA",ChIJwzwoQNZ_j4ARtdLL7CUl4TQ,"25 lusk st, San Francisco, CA, 94107",37.7785673,-122.3943829,1,94107,OK,premise
490,ROOFTOP,"1935 Taraval, San Francisco, CA 94116, USA",ChIJtbYQUIN9j4ARFSwTcZqI4Dw,"1935 taraval st, San Francisco, CA, 94116",37.7423398,-122.4870484,1,94116,OK,premise
491,ROOFTOP,"3876 Noriega St, San Francisco, CA 94122, USA",ChIJk_ZfoY-HhYARLVR4mCh2sv8,"3876 noriega st, San Francisco, CA, 94122",37.75317400000001,-122.5049848,1,94122,OK,premise
492,ROOFTOP,"2801 Leavenworth St, San Francisco, CA 94133, USA",ChIJu2t7buGAhYARabsFEzVXIqw,"2801 leavenworth st, San Francisco, CA, 94133",37.8070209,-122.4193841,1,94133,OK,premise
493,ROOFTOP,"215 Fremont St, San Francisco, CA 94105, USA",ChIJaUnGzWSAhYARVikJPmn2ZTE,"215 fremont st #5b, San+francisco, CA, 94105",37.7890176,-122.3945443,1,94105,OK,street_address
494,ROOFTOP,"535 Folsom St, San Francisco, CA 94105, USA",ChIJVVwvg3uAhYARZvoPgpzg5WA,"535 folsom st, San Francisco, CA, 94105",37.78664,-122.3951211,1,94105,OK,street_address
495,ROOFTOP,"1550 Hyde St, San Francisco, CA 94109, USA",ChIJm-yHC-yAhYARxNw_AZ5LfwU,"1550 hyde st, San Francisco, CA, 94109",37.795307,-122.418078,1,94109,OK,street_address
496,ROOFTOP,"200 Pine St, San Francisco, CA 94104, USA",ChIJrWl19WGAhYAR-SPfD4aukk0,"200 pine st, San Francisco, CA, 94109",37.7923595,-122.4001359,1,94104,OK,premise
