"business_id","score","date","type"
1788,"87","20150909","routine"
1791,"96","20180516","routine"
1791,"86","20170126","routine"
1791,"86","20160512","routine"
1792,"98","20171106","routine"
1792,"96","20151106","routine"
1792,"90","20160603","routine"
1792,"90","20170419","routine"
1796,"80","20171114","routine"
1796,"81","20161005","routine"
1797,"86","20170105","routine"
1797,"85","20171010","routine"
1797,"90","20160705","routine"
1797,"85","20160113","routine"
1798,"98","20171004","routine"
1798,"98","20160818","routine"
1800,"82","20160809","routine"
1800,"84","20171207","routine"
1800,"92","20151007","routine"
1810,"90","20151124","routine"
1811,"92","20171219","routine"
1811,"96","20170705","routine"
1811,"94","20161207","routine"
1811,"96","20151210","routine"
1811,"98","20160614","routine"
1813,"85","20160727","routine"
1813,"90","20170725","routine"
1815,"75","20160729","routine"
1815,"96","20171107","routine"
1829,"82","20170926","routine"
1829,"92","20160516","routine"
1830,"86","20160425","routine"
1830,"80","20170620","routine"
1831,"91","20160826","routine"
1831,"87","20170913","routine"
1832,"90","20170530","routine"
1832,"78","20150819","routine"
1837,"85","20160722","routine"
1837,"77","20170913","routine"
1843,"57","20160216","routine"
1843,"78","20171114","routine"
1843,"75","20160823","routine"
1844,"88","20180604","routine"
1844,"92","20160520","routine"
1850,"73","20150803","routine"
1850,"80","20160822","routine"
1850,"92","20171106","routine"
1852,"86","20171026","routine"
1852,"92","20160523","routine"
1852,"88","20170106","routine"
1854,"87","20180110","routine"
1854,"100","20151124","routine"
1854,"90","20161229","routine"
1856,"83","20150729","routine"
1856,"85","20160829","routine"
1856,"81","20170623","routine"
1856,"90","20180531","routine"
1866,"92","20151120","routine"
1866,"94","20170110","routine"
1866,"94","20180112","routine"
1867,"88","20180523","routine"
1867,"90","20170626","routine"
1867,"94","20160412","routine"
1870,"74","20170913","routine"
1870,"80","20160707","routine"
1880,"84","20160325","routine"
1880,"88","20180724","routine"
1882,"92","20180416","routine"
1882,"89","20170426","routine"
1882,"89","20160422","routine"
1894,"90","20170314","routine"
1894,"94","20160518","routine"
1896,"85","20150819","routine"
1896,"90","20160830","routine"
1896,"85","20180223","routine"
1903,"90","20170314","routine"
1903,"86","20160308","routine"
1912,"88","20180314","routine"
1912,"80","20160829","routine"
1912,"86","20160222","routine"
1921,"84","20180228","routine"
1921,"83","20170601","routine"
1921,"85","20160606","routine"
1922,"76","20171024","routine"
1922,"86","20161012","routine"
1922,"86","20160225","routine"
1926,"82","20160203","routine"
1926,"84","20171013","routine"
1926,"86","20161012","routine"
1927,"96","20171114","routine"
1930,"87","20180514","routine"
1930,"88","20170919","routine"
1930,"83","20161019","routine"
1930,"84","20160427","routine"
1931,"86","20150826","routine"
1931,"92","20180108","routine"
1932,"87","20160601","routine"
1932,"87","20171130","routine"
1939,"98","20151006","routine"
1939,"98","20180503","routine"
1939,"98","20161214","routine"
1939,"98","20170912","routine"
1949,"89","20180305","routine"
1949,"94","20160826","routine"
1950,"90","20171115","routine"
1950,"89","20170126","routine"
1950,"87","20160615","routine"
1952,"87","20160516","routine"
1952,"94","20171016","routine"
1952,"94","20161220","routine"
1954,"88","20161102","routine"
1954,"90","20170920","routine"
1954,"88","20180503","routine"
1954,"91","20160506","routine"
1959,"85","20160803","routine"
1959,"87","20180130","routine"
1963,"92","20171101","routine"
1968,"90","20180525","routine"
1968,"77","20160708","routine"
1970,"90","20160509","routine"
1970,"86","20161207","routine"
1970,"88","20171121","routine"
1972,"88","20161107","routine"
1972,"74","20160426","routine"
1973,"90","20160113","routine"
1973,"69","20161013","routine"
1973,"88","20171017","routine"
1977,"91","20170103","routine"
1977,"87","20160328","routine"
1978,"79","20150903","routine"
1978,"81","20171024","routine"
1978,"80","20161017","routine"
1978,"72","20180702","routine"
1983,"96","20180312","routine"
1983,"98","20160524","routine"
1989,"96","20160616","routine"
1989,"93","20170511","routine"
1991,"91","20160504","routine"
1991,"86","20171129","routine"
1992,"73","20160727","routine"
1992,"74","20180521","routine"
1992,"69","20170705","routine"
1994,"92","20150914","routine"
1994,"92","20170525","routine"
1994,"90","20180620","routine"
1994,"92","20160810","routine"
2002,"89","20171227","routine"
2002,"100","20160225","routine"
2002,"98","20160914","routine"
2002,"90","20170510","routine"
2004,"83","20160602","routine"
2004,"86","20171107","routine"
2008,"86","20160715","routine"
2008,"86","20150825","routine"
2008,"88","20171204","routine"
2008,"85","20170124","routine"
2016,"93","20170720","routine"
2017,"89","20180123","routine"
2017,"92","20161024","routine"
2020,"74","20161214","routine"
2020,"100","20180109","routine"
2020,"96","20160209","routine"
2031,"88","20160318","routine"
2031,"76","20180629","routine"
2031,"90","20161031","routine"
2032,"87","20180705","routine"
2032,"90","20160126","routine"
2032,"85","20161031","routine"
2035,"79","20170425","routine"
2035,"60","20150923","routine"
2039,"91","20170531","routine"
2039,"85","20160809","routine"
2044,"98","20170130","routine"
2044,"93","20160328","routine"
2044,"59","20160204","routine"
2044,"89","20180611","routine"
2047,"88","20160531","routine"
2047,"92","20180102","routine"
2047,"96","20180601","routine"
2047,"89","20170725","routine"
2050,"89","20160512","routine"
2050,"91","20180717","routine"
2050,"98","20171207","routine"
2051,"89","20170202","routine"
2051,"83","20180216","routine"
2051,"96","20160323","routine"
2053,"90","20150730","routine"
2053,"96","20160728","routine"
2053,"96","20171214","routine"
2054,"90","20180227","routine"
2054,"92","20170117","routine"
2057,"87","20160726","routine"
2057,"85","20180228","routine"
2061,"94","20180223","routine"
2061,"100","20170606","routine"
2063,"74","20171113","routine"
2063,"86","20170214","routine"
2066,"86","20160405","routine"
2066,"82","20170918","routine"
2066,"88","20180307","routine"
2066,"85","20161003","routine"
2070,"86","20180216","routine"
2070,"80","20160614","routine"
2072,"98","20160325","routine"
2072,"87","20161003","routine"
2072,"100","20171218","routine"
2077,"96","20160120","routine"
2077,"83","20161018","routine"
2077,"96","20171214","routine"
2085,"78","20161108","routine"
2085,"86","20170920","routine"
2085,"82","20150917","routine"
2094,"94","20160404","routine"
2094,"96","20161004","routine"
2094,"96","20171013","routine"
2094,"100","20180522","routine"
2104,"85","20171017","routine"
2104,"66","20170130","routine"
2104,"85","20160127","routine"
2106,"100","20180321","routine"
2106,"94","20170131","routine"
2106,"100","20160129","routine"
2107,"100","20180502","routine"
2107,"96","20170517","routine"
2107,"92","20160506","routine"
2109,"90","20180201","routine"
2109,"77","20170215","routine"
2110,"90","20180724","routine"
2110,"63","20160906","routine"
2110,"81","20180205","routine"
2110,"74","20170814","routine"
2115,"84","20180605","routine"
2115,"92","20180102","routine"
2115,"62","20160127","routine"
2115,"71","20170713","routine"
2117,"100","20160506","routine"
2117,"96","20170626","routine"
2124,"96","20160315","routine"
2124,"94","20180227","routine"
2127,"88","20151026","routine"
2127,"79","20161017","routine"
2127,"73","20180108","routine"
2131,"92","20160630","routine"
2131,"92","20171214","routine"
2132,"85","20170928","routine"
2132,"100","20180427","routine"
2134,"87","20161109","routine"
2134,"90","20160420","routine"
2134,"87","20171211","routine"
2135,"84","20170221","routine"
2135,"84","20170306","routine"
2135,"90","20180222","routine"
2136,"98","20171030","routine"
2143,"86","20160609","routine"
2143,"92","20170308","routine"
2144,"79","20160809","routine"
2144,"92","20171212","routine"
2145,"87","20180517","routine"
2145,"84","20170808","routine"
2152,"89","20170202","routine"
2152,"82","20151001","routine"
2156,"90","20171121","routine"
2156,"96","20170125","routine"
2168,"90","20170810","routine"
2168,"94","20180129","routine"
2168,"89","20160426","routine"
2168,"92","20161116","routine"
2172,"78","20160615","routine"
2172,"83","20180110","routine"
2175,"96","20160722","routine"
2175,"100","20171102","routine"
2175,"100","20180522","routine"
2189,"79","20160816","routine"
2189,"77","20170925","routine"
2216,"77","20170103","routine"
2216,"85","20160407","routine"
2216,"82","20150827","routine"
2216,"83","20171127","routine"
2218,"100","20160308","routine"
2218,"91","20170503","routine"
2223,"78","20160407","routine"
2223,"77","20160921","routine"
2223,"83","20171130","routine"
2226,"100","20180618","routine"
2226,"84","20161104","routine"
2228,"96","20160204","routine"
2228,"96","20180522","routine"
2228,"74","20170217","routine"
2233,"87","20171108","routine"
2233,"85","20160524","routine"
2234,"83","20171129","routine"
2234,"83","20161018","routine"
2234,"71","20160531","routine"
2240,"79","20171020","routine"
2240,"79","20160531","routine"
2243,"90","20180330","routine"
2244,"98","20171010","routine"
2244,"96","20160609","routine"
2245,"98","20170922","routine"
2245,"92","20160419","routine"
2249,"90","20160826","routine"
2249,"88","20171204","routine"
2249,"90","20150814","routine"
2252,"92","20151216","routine"
2252,"96","20161220","routine"
2252,"84","20171215","routine"
2256,"89","20170118","routine"
2256,"76","20160518","routine"
2261,"96","20160330","routine"
2261,"100","20170410","routine"
2261,"100","20180425","routine"
2262,"100","20180425","routine"
2262,"94","20160330","routine"
2262,"98","20170410","routine"
2263,"65","20180514","routine"
2263,"74","20171120","routine"
2263,"68","20170425","routine"
2263,"61","20160518","routine"
2266,"86","20170724","routine"
2266,"88","20151202","routine"
2266,"94","20160316","routine"
2266,"88","20180131","routine"
2274,"98","20171205","routine"
2274,"93","20160603","routine"
2279,"92","20180622","routine"
2279,"96","20170425","routine"
2279,"94","20160419","routine"
2280,"83","20180222","routine"
2280,"82","20160825","routine"
2280,"77","20150817","routine"
2282,"83","20160510","routine"
2282,"90","20170920","routine"
2292,"90","20160414","routine"
2292,"79","20161130","routine"
2292,"76","20171115","routine"
2292,"67","20160126","routine"
2293,"94","20161117","routine"
2293,"96","20180605","routine"
2299,"96","20160719","routine"
2299,"100","20170609","routine"
2305,"89","20160526","routine"
2305,"88","20171102","routine"
2315,"83","20160418","routine"
2315,"88","20161207","routine"
2315,"80","20171106","routine"
2317,"90","20180411","routine"
2317,"92","20170905","routine"
2317,"93","20160816","routine"
2317,"96","20151202","routine"
2318,"90","20180411","routine"
2318,"86","20170808","routine"
2318,"92","20160622","routine"
2323,"92","20151112","routine"
2323,"90","20170118","routine"
2325,"70","20151113","routine"
2325,"72","20180615","routine"
2325,"84","20170125","routine"
2326,"86","20170131","routine"
2326,"72","20160304","routine"
2326,"63","20151105","routine"
2326,"74","20180411","routine"
2331,"76","20180328","routine"
2331,"67","20170329","routine"
2331,"72","20160823","routine"
2334,"90","20160105","routine"
2334,"88","20160822","routine"
2334,"88","20171128","routine"
2335,"90","20180612","routine"
2335,"94","20160829","routine"
2335,"96","20171023","routine"
2336,"86","20180227","routine"
2336,"82","20160321","routine"
2336,"86","20170825","routine"
2336,"90","20160817","routine"
2337,"92","20161011","routine"
2337,"92","20180515","routine"
2337,"86","20160210","routine"
2337,"86","20171003","routine"
2343,"96","20161101","routine"
2343,"91","20171030","routine"
2343,"87","20180619","routine"
2343,"98","20160330","routine"
2347,"87","20160606","routine"
2347,"75","20170721","routine"
2347,"86","20180207","routine"
2352,"98","20160301","routine"
2352,"90","20171115","routine"
2352,"90","20180719","routine"
